datetime,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2026-05-09 12:00:00+00:00,2314.56,2318.27,2313.24,2316.54,5219.3063,12087954.896899,32212,2076.2151,4809221.053959
2026-05-09 13:00:00+00:00,2316.54,2316.55,2311.69,2314.34,4773.3348,11046590.658099,29425,1549.4318,3585601.620074
2026-05-09 14:00:00+00:00,2314.34,2315.32,2305.21,2308.27,8247.0832,19041403.715866,68038,3645.8337,8418668.16132
2026-05-09 15:00:00+00:00,2308.27,2317.64,2300.0,2317.63,12866.0555,29724522.868476,94092,7136.0781,16493780.166757
2026-05-09 16:00:00+00:00,2317.64,2325.28,2315.29,2319.99,15466.0099,35889365.385526,96596,7795.3963,18089952.251138
2026-05-09 17:00:00+00:00,2320.0,2333.61,2320.0,2329.45,21099.4922,49154150.827974,127927,9863.3851,22974096.726581
2026-05-09 18:00:00+00:00,2329.46,2338.37,2328.8,2330.22,11248.546,26243194.104006,77663,4469.8848,10430468.156538
2026-05-09 19:00:00+00:00,2330.23,2333.1,2326.54,2332.01,9103.6002,21208723.186788,47404,3933.5199,9164978.688867
2026-05-09 20:00:00+00:00,2332.02,2332.81,2327.26,2329.18,5902.3618,13748495.155772,35696,1491.3764,3473951.754681
2026-05-09 21:00:00+00:00,2329.17,2331.55,2328.62,2330.82,6093.5171,14198940.325291,35666,1415.3495,3297767.333935
2026-05-09 22:00:00+00:00,2330.82,2333.47,2327.22,2329.89,6868.1251,16009045.702899,45450,2326.4518,5422624.428268
2026-05-09 23:00:00+00:00,2329.89,2331.96,2324.7,2326.44,6954.1871,16184258.981752,41641,1915.3223,4457345.651088
2026-05-10 00:00:00+00:00,2326.43,2329.71,2321.16,2323.89,7913.8234,18409453.610909,53781,2391.1437,5562161.396407
2026-05-10 01:00:00+00:00,2323.9,2324.97,2318.33,2323.67,9455.7255,21952523.570871,58121,2653.3945,6159721.896847
2026-05-10 02:00:00+00:00,2323.68,2328.0,2320.08,2327.94,7197.4856,16732924.421769,43573,2395.4533,5569613.847991
2026-05-10 03:00:00+00:00,2327.94,2332.91,2323.7,2327.76,8711.1021,20282274.941701,56005,3252.9351,7575265.663064
2026-05-10 04:00:00+00:00,2327.75,2330.98,2326.1,2328.27,7716.1343,17963303.60275,48677,2287.0853,5324714.904869
2026-05-10 05:00:00+00:00,2328.28,2330.0,2326.51,2327.3,6244.9276,14540898.422262,41591,1969.0117,4584688.264501
2026-05-10 06:00:00+00:00,2327.3,2330.75,2326.65,2329.3,6968.6838,16226772.532452,38220,2475.9571,5765186.606389
2026-05-10 07:00:00+00:00,2329.31,2332.09,2327.36,2327.36,6034.6059,14056300.215619,33941,1785.9975,4160520.818035
2026-05-10 08:00:00+00:00,2327.36,2331.83,2326.16,2330.15,7669.5007,17865537.954726,42701,3176.8005,7400026.940724
2026-05-10 09:00:00+00:00,2330.16,2333.59,2326.92,2328.22,6313.071,14708702.368204,41172,1790.7465,4172923.368184
2026-05-10 10:00:00+00:00,2328.23,2328.82,2323.38,2325.46,7346.5157,17083076.885694,52947,2211.6082,5142559.042179
2026-05-10 11:00:00+00:00,2325.46,2327.42,2319.0,2322.58,7550.9118,17539401.661562,47837,2701.7497,6276293.636178
2026-05-10 12:00:00+00:00,2322.59,2325.35,2320.87,2324.12,5841.8952,13573329.153314,38718,1878.0959,4363598.43312
2026-05-10 13:00:00+00:00,2324.12,2331.99,2323.28,2329.8,11818.9659,27524007.2951,62292,4587.0954,10681436.601777
2026-05-10 14:00:00+00:00,2329.8,2335.0,2326.94,2330.9,11780.7508,27449997.639329,60578,3770.1846,8787100.530475
2026-05-10 15:00:00+00:00,2330.9,2351.66,2330.9,2347.56,22485.3656,52629896.685357,139374,11775.6967,27577577.035303
2026-05-10 16:00:00+00:00,2347.56,2350.85,2340.11,2350.0,17749.1502,41671208.962374,96283,10846.8661,25470375.165411
2026-05-10 17:00:00+00:00,2349.99,2368.0,2345.4,2364.1,114535.2366,269221554.925236,183246,97017.8342,227982798.605867
